ID,GBM_1,GBM_2,DP_1,GBM_3,GBM_4,GBM_5,GBM_6,GLM_7,GBM_8,GBM_9,DP_2,GBM_10,GBM_11,DRF_1,XRT_1
5557,2.08627,0.24641,0.27878,2.14108,0.16184,0.05813,1.08626,0.41553,0.17517,0.07871,0.28917,0.64386,2.08101,0.77155,0.43051
841,46.52562,0.39086,35.69813,2.67412,6.79268,0.0207,0.99501,0.8612,0.06226,1.30835,30.77983,0.95601,1.27895,1.719,0.61703
5655,0.09256,0.36532,0.39938,0.22041,0.33333,0.25012,0.2432,0.2039,0.00126,0.03317,0.57151,0.14076,0.15449,0.3485,0.37214
17588,0.14437,0.20874,0.11835,0.23397,0.28886,0.06819,0.4342,0.14351,0.33199,0.35205,0.14557,0.48205,0.92964,0.65246,0.16995
772,0.12957,0.0491,0.03158,0.12587,0.24611,0.07437,0.17323,0.23457,0.14205,0.15562,0.36658,0.32008,0.93099,0.76423,0.48964
15681,0.12957,0.13954,0.09403,0.26264,0.37027,0.10932,0.64207,0.2913,0.24342,0.49997,0.37101,0.67994,1.33701,1.55364,0.82977
18532,0.00082,0.05591,0.11872,0.0696,0.03164,0.04371,0.06394,0.08793,0.02125,0.07032,0.14374,0.0001,0.00831,0.06526,0.03145
14502,2.08627,0.24641,0.27878,2.14108,0.16184,0.05813,1.08626,0.41553,0.17517,0.07871,0.28917,0.64386,2.08101,0.77155,0.43051
6602,0.54166,0.27011,2.23052,0.19272,0.08558,0.08081,0.09712,0.72711,0.28613,0.13919,3.67371,0.03391,0.67704,0.31431,0.15645
18262,1.20016,0.16295,3.02135,4.23761,1.42354,0.06957,1.0836,1.99751,0.5039,38.11528,1.14563,1.42375,1.61617,2.09683,0.2198
19657,0.11917,0.90371,0.12669,0.03133,1.549,0.03845,0.75027,2.61664,0.28415,0.95447,0.70824,0.81637,0.93203,1.35204,0.55875
14792,1.23502,0.94484,7.16437,0.61883,0.50958,0.33164,0.8247,1.42526,0.99933,0.5188,1.63207,0.42183,0.38997,0.24945,0.1985
7150,0.1076,0.13907,0.0935,0.05809,0.29151,0.20774,0.18981,0.31453,0.19102,0.26057,0.12539,0.26838,0.52735,0.41184,0.01498
21345,0.04589,0.12298,0.17562,0.00412,0.13415,0.02615,0.03007,0.14324,0.01702,0.0141,0.13698,0.14805,0.46287,0.11684,0.21903
517,0.03934,0.09973,0.08959,0.06495,0.12533,0.08393,0.11232,0.06848,0.21713,0.152,0.08382,0.3201,0.04769,1.01908,0.00818
9406,0.07928,0.09514,0.03786,0.0402,0.1787,0.06346,0.44525,0.27382,0.23754,0.23836,0.12019,0.4546,0.85979,0.6009,0.07532
1284,0.0372,0.02666,0.02967,0.02311,0.02055,0.04777,0.04062,0.16362,0.00921,0.19972,0.03074,0.2036,1.61494,0.77917,0
9843,0.0189,0.05946,0.1044,0.08255,0.1452,0.0171,0.10325,0.11252,0.13967,0.03017,0.0579,0.01116,0.03769,0.08458,0.00099
8560,0.12957,0.11732,0.073,0.26813,0.26019,0.11011,0.42911,0.24618,0.12919,0.47003,0.2959,0.79573,1.89143,1.2278,0.14211
18150,2.46814,3.31394,0.82744,11.44752,4.53912,1.09559,2.17049,0.6423,6.21886,3.20885,1.22206,1.33057,0.39206,0.55008,0.10399
10865,0.03648,0.07572,0.1305,0.02046,0.06014,0.04615,0.06322,0.13949,0.03556,0.01091,0.04508,0.0183,0.12874,0.12664,0.03745
19798,0.13636,0.12944,0.02752,0.04649,0.17125,0.12842,0.01217,0.36177,0.11221,0.17287,0.06904,0.07953,0.1267,0.15572,0.09286
15122,0.02295,0.07156,0.15784,0.02947,0.01852,0.05743,0.02767,0.13863,0.07105,0.01803,0.03094,0.07017,0.41494,0.44849,0.02935
6738,2.08627,0.24641,0.27878,2.14108,0.16184,0.05813,1.08626,0.41553,0.17517,0.07871,0.28917,0.64386,2.08101,0.77155,0.43051
19575,0.24427,0.1654,0.74838,0.36452,0.99505,0.44783,0.67959,0.24359,0.44191,0.77718,1.92892,0.31712,2.25428,14.1269,0.00245
5136,0.05038,0.05915,0.04312,0.12956,0.0074,0.02303,0.11331,0.05369,0.1275,0.13424,0.06025,0.08492,0.12031,0.11352,0.05758
15557,0.05063,0.10059,0.04534,0.07159,0.0227,0.04257,0.04212,0.05688,0.05336,0.1042,0.06092,0.13592,0.07908,0.02274,0.00722
3311,0.06581,0.00546,0.09696,0.09971,0.10251,0.01877,0.0391,0.09738,0.0193,0.15996,0.12408,0.01477,0.0675,0.0218,3.42152
2491,1.11082,0.8709,1.51777,0.84964,0.5107,0.31671,0.53125,0.9061,1.0046,0.56147,0.58701,0.65569,0.69811,0.67863,0.23894
15849,1.3176,0.77571,2.87525,1.03741,0.65933,0.26374,0.54519,2.10808,0.98357,0.55457,0.89806,0.13123,9.99419,3.50266,0.04159
1649,2.94522,0.96128,0.86583,1.19801,0.62846,0.68099,2.29227,0.42122,1.03533,0.67343,1.83583,0.93371,36.19361,6.6368,0.00789
8679,0.1076,0.16437,0.07763,0.03982,0.33385,0.2313,0.23857,0.39215,0.15074,0.33887,0.15354,0.38604,0.97946,0.7901,0.0176
9585,0.94529,10.57795,2.80025,3.47021,3.03598,2.21053,0.84336,1.10925,21.8297,220.84116,3.53818,5.42047,45.73011,3.42452,2.25399
16239,0.0189,0.09869,0.10579,0.07282,0.00581,0.13471,0.1347,0.10277,0.12713,0.17573,0.06882,0.38643,1.18831,0.74819,0.08636
722,0.29622,0.7388,0.12219,0.12612,0.02305,0.06893,0.17496,0.29599,0.34491,0.05598,0.13891,0.80407,0.08826,0.0595,1.81312
1086,0.16873,0.2917,0.17291,0.2986,0.43369,0.1212,0.43266,0.18731,0.46262,0.32159,0.09799,0.76464,2.40798,1.33376,0.2194
16143,0.12618,0.23076,0.0078,0.19646,0.18922,0.16436,0.12856,0.13923,0.05877,0.00174,0.099,0.08091,0.25963,0.09012,0.10147
1957,1.20016,0.3321,3.34123,1.77044,0.30903,0.47138,1.15703,11.69777,3.4377,0.02852,1.15734,0.36583,0.52213,0.8912,0.73592
11397,0.67598,0.1977,0.218,0.68164,0.19309,0.06172,12.59323,0.29355,0.21237,0.08544,0.22431,1.8079,1.92506,3.37732,0.75596
14311,0.31285,0.5076,0.72221,0.28616,0.14596,0.36335,0.63922,0.16841,0.87679,0.43587,0.46988,0.73093,0.26853,0.37833,2.04477
2820,0.15232,0.16993,0.13757,0.17172,0.20465,0.21824,0.10547,0.16327,0.10268,0.07953,0.01648,0.2039,0.13919,0.01081,0.01811
11613,0.54166,0.36653,0.8957,0.18164,0.93988,0.33367,0.78526,0.62915,0.494,1.04173,1.46623,1.18261,0.05313,0.33708,0.07683
20246,0.03615,0.1809,0.11822,0.07075,0.11747,0.08473,0.05999,0.11866,0.04064,0.15639,0.06384,0.26402,0.52195,0.46187,0.11014
9376,0.15665,0.06981,0.11137,0.06464,0.03597,0.10121,0.26864,0.2055,0.02146,0.17807,0.06627,0.19063,2.00283,0.82597,0.13136
21206,0.03648,0.07572,0.1305,0.02046,0.06014,0.04615,0.06322,0.13949,0.03556,0.01091,0.04508,0.0183,0.12874,0.12664,0.03745
3291,0.37404,0.51486,0.18474,0.2908,0.61502,0.26483,0.57661,0.23286,0.38458,0.63025,0.32035,0.2824,0.14587,0.04447,0.07946
19530,0.02858,0.06561,0.09024,0.01095,0.13346,0.01746,0.05603,0.11041,0.00875,0.11553,0.04228,0.05108,0.72955,0.56382,0.17107
18876,0.12618,0.18559,0.0902,0.16152,0.28713,0.13633,0.24276,0.15743,0.07154,0.08953,0.204,0.08386,0.23921,0.25236,0.05193
21299,0.1485,0.17163,0.18884,0.3362,0.32315,0.0804,0.87203,0.34951,0.32581,0.50272,0.28941,0.46129,1.67212,0.04186,0.54137
15098,0.05973,0.13734,0.05588,0.12452,0.04939,0.05823,0.02702,0.06282,0.10534,0.10415,0.03206,0.15494,0.62106,0.49893,0.32545
15617,0.04118,0.00812,0.07559,0.05803,0.01875,0.07369,0.01026,0.07829,0.08924,0.09667,0.08828,0.10345,0.13084,3.51521,0.03429
9763,0.14439,0.29998,0.00786,0.2445,0.23338,0.19669,0.14752,0.16175,0.06243,0.00174,0.10988,0.08804,0.35067,0.09905,0.11293
18461,1.64586,45.53716,2.28199,2.85528,1.5768,1.23772,3.10773,0.62965,2.05908,1.32287,4.93166,1.79106,2.38557,1.13315,0.86991
16788,0.34253,0.26689,0.17612,0.26443,0.35036,0.17851,0.39288,0.26077,0.34312,0.3945,0.55691,0.28232,0.39615,0.33326,0.19036
12577,0.34253,0.26689,0.17612,0.26443,0.35036,0.17851,0.39288,0.26077,0.34312,0.3945,0.55691,0.28232,0.39615,0.33326,0.19036
499,0.08434,0.03577,0.12561,0.1614,0.0974,0.02951,0.0738,0.07864,0.01631,0.28316,0.11098,0.36737,0.43664,1.05582,1.89878
1250,0.0372,0.02666,0.02967,0.02311,0.02055,0.04777,0.04062,0.16362,0.00921,0.19972,0.03074,0.2036,1.61494,0.77917,0
10764,0.12957,0.11732,0.073,0.26813,0.26019,0.11011,0.42911,0.24618,0.12919,0.47003,0.2959,0.79573,1.89143,1.2278,0.14211
14277,0.38564,0.59154,0.39813,0.51127,0.78193,0.23241,1.5131,0.55445,0.53406,0.50737,0.88237,0.46108,0.63662,0.66993,0.39053
5499,1.51408,205.88211,29.98087,2.34363,0.4974,0.28713,2.53127,1.83896,3.17873,1.01999,1.8781,1.02134,0.82964,1.27957,0.42204
20941,0.32485,0.43402,0.17431,0.3796,0.53268,0.44288,0.86841,0.33576,0.55386,0.63857,0.01742,0.78872,1.17216,0.78352,0.14598
18861,0.05237,0.15333,0.05786,0.14912,0.03559,0.06031,0.01167,0.05769,0.11986,0.13951,0.0416,0.23935,1.02605,3.79577,1.0488
12115,0.35135,0.26822,0.47249,0.15372,0.4845,0.25019,0.43986,0.38618,0.33066,0.51022,0.59452,0.54183,0.05045,0.50848,0.08322
15095,0.02276,0.21614,0.1306,0.08097,0.16196,0.14891,0.12877,0.12751,0.09791,0.05341,0.04171,0.01192,0.31966,0.30795,0.05441
9914,3.01526,40.14569,5.42654,26.3367,5.00111,1.07473,4.56475,3.84273,19.46478,36.59418,0.97489,8.51177,89.91473,4.81106,0.7995
8933,2.46814,2.66275,1.13961,1.7754,3.73693,0.74108,2.49129,1.3762,2.26339,1.69273,2.59204,80.70322,5.37997,3.63478,2.28084
12336,0.01514,0.05143,0.03796,0.01583,0.06581,0.00163,0.01652,0.11822,0.07157,0.16452,0.03666,0.10874,0.3004,0.19522,0.04139
6863,0.12057,0.16154,0.0855,0.06167,0.41145,0.26222,0.23427,0.45886,0.23612,0.35239,0.14337,0.36683,1.11571,0.70021,0.01521
19457,0.97896,0.28102,0.97275,1.59733,1.17263,0.02028,199.56347,0.46271,0.05861,4.24303,1.03358,21.73105,4.58487,2.39083,0.38158
6199,0.23095,0.5783,0.28114,0.32471,0.48782,0.33236,0.50973,0.15898,0.31076,0.86544,0.15115,0.56368,0.90568,1.29041,1.7121
20140,0.01394,0.02421,0.10252,0.05914,0.10164,0.03085,0.05024,0.07375,0.00265,0.02778,0.09381,0.15465,0.1132,0.38942,0.27341
16892,0.12764,0.123,0.05159,0.12686,0.0974,0.06803,0.10959,0.19633,0.11604,0.0926,0.34437,0.17817,7.53868,1.58905,0.38022
6745,0.03743,0.11598,0.05593,0.15605,0.11158,0.0845,0.05302,0.05773,0.14796,0.03431,0.07943,0.20994,0.01289,0.0535,0.1118
8624,0.07928,0.09514,0.03786,0.0402,0.1787,0.06346,0.44525,0.27382,0.23754,0.23836,0.12019,0.4546,0.85979,0.6009,0.07532
12269,2.2194,3.67274,5.81899,29.92372,5.62052,4.59098,22.67718,1.75425,630.13981,5.88093,5.91251,5.95174,3.582,2.33576,1.61751
18330,0.21445,0.11204,0.10329,0.24885,0.01891,0.02529,0.00973,0.23602,0.01707,0.00361,0.09492,0.15591,0.21537,0.09031,0.05861
7423,0.64664,0.08675,0.23204,0.58899,0.12242,1.33512,0.26168,0.34575,0.13377,0.10058,1.164,0.18104,0.15768,1.08585,0
7022,0.19526,0.17582,0.33849,0.31754,0.38721,0.32296,0.3533,0.11619,0.47355,0.28212,0.35363,0.36754,1.03713,1.76709,0.14664
3515,0.00502,0.10122,0.09659,0.00336,0.03618,0.03584,0.04084,0.09292,0.08613,0.19319,0.09833,0.09645,0.03146,0.04709,0.0224
16065,0.1293,0.14648,0.23281,0.25161,0.24423,0.07441,0.46582,0.25899,0.24574,0.33454,0.22445,0.31567,0.62576,0.04018,0.35123
7868,5.79341,3.79077,0.50046,8.8591,1.92653,0.55508,18.50932,0.56265,12.87105,36.52002,0.34961,41.84126,64.96293,11.72396,0.84984
18544,0.52163,0.77442,0.35021,0.51295,0.76165,0.46983,0.98716,0.39014,0.80264,0.87095,0.11753,0.93433,1.22425,0.92672,0.60984
21764,0.39522,0.574,0.50428,0.27087,0.62975,0.11619,0.22786,0.25527,0.22923,0.13794,0.56074,0.67926,1.26547,0.63509,0.75102
4962,0.10062,0.11522,0.14058,0.08041,0.15146,0.13844,0.02524,0.27821,0.02346,0.17443,0.14279,0.10799,0.5266,0.5511,0.26491
20598,0.27222,0.33878,0.12922,0.20692,0.44595,0.18445,0.57455,0.20495,0.28731,0.36856,0.35429,0.81379,1.49042,1.14393,0.50924
14780,0.4721,0.34992,0.6576,0.41691,0.46698,0.09623,0.06071,0.61441,0.13513,0.35194,5.05973,2.91243,0.09446,1.15057,0.00834
19916,1.48534,3.43307,1.03338,2.47039,1.21366,0.55102,7.88415,1.07076,5.52044,3.63757,0.26688,5.18684,0.48488,0.43802,0.02253
15901,0.14439,0.28984,0.03629,0.22473,0.22289,0.14011,0.42555,0.1734,0.08436,0.0177,0.15964,0.03397,0.21809,0.00551,0.11447
9685,0.67598,0.1977,0.218,0.68164,0.19309,0.06172,12.59323,0.29355,0.21237,0.08544,0.22431,1.8079,1.92506,3.37732,0.75596
20669,0.01855,0.03165,0.09825,0.07676,0.08747,0.00542,0.048,0.09509,0.06911,0.07968,0.09911,0.13539,0.30374,0.05076,0.10492
8857,0.03615,0.1809,0.11822,0.07075,0.11747,0.08473,0.05999,0.11866,0.04064,0.15639,0.06384,0.26402,0.52195,0.46187,0.11014
20620,0.02295,0.07156,0.15784,0.02947,0.01852,0.05743,0.02767,0.13863,0.07105,0.01803,0.03094,0.07017,0.41494,0.44849,0.02935
806,0.09853,0.12944,0.01141,0.04193,0.22986,0.25268,0.13215,0.29468,0.18994,0.17762,0.01285,0.11461,0.01306,0.06076,0.00626
5168,0.45638,0.38766,0.19428,0.39236,0.08867,0.15031,0.08465,0.28977,0.47478,0.22116,0.0042,0.01626,0.22521,0.17165,0.11758
4773,0.36685,0.30566,1.44399,0.4419,0.13377,0.0179,0.6758,1.39908,0.47659,0.36058,0.79672,0.01808,0.32767,0.05144,0.17986
7193,0.00501,0.01656,0.07022,0.00637,0.09297,0.02484,0.03249,0.11269,0.11924,0.14129,0.02801,0.17812,0.34783,0.64161,0.22046
15578,0.22111,0.38675,0.4838,0.29503,0.18093,0.2893,0.31571,0.17624,0.18986,0.32658,0.38668,0.27287,0.15299,2.11211,0.74319
18,1.34251,1.69849,10.58601,1.10384,1.21012,0.64648,1.80614,2.0513,1.57198,1.92371,2.24289,1.74484,1.88006,1.69146,1.13204
17898,0.29221,0.39243,0.1323,0.386,0.41698,0.30493,0.75858,0.27719,0.50172,0.6187,0.09131,0.6869,0.99369,0.86218,0.05887
19640,0.03786,0.08192,0.15009,0.02089,0.06399,0.04838,0.05946,0.1621,0.03687,0.01079,0.04314,0.01797,0.11406,0.1124,0.03891
14248,2.00986,3.21225,1.16523,2.18629,3.61564,9.23,4.13522,1.06296,3.93782,2.63679,2.89004,4.36241,1.59295,3.34553,1.41777
9459,0.52097,0.36594,0.20516,0.48841,0.68737,0.33072,1.56898,0.27284,0.6775,0.82008,0.23089,1.39651,2.24371,0.35939,0.1336
18709,0.37404,0.51486,0.18474,0.2908,0.61502,0.26483,0.57661,0.23286,0.38458,0.63025,0.32035,0.2824,0.14587,0.04447,0.07946
17461,2.2048,1.81857,2.78741,1.49019,0.89754,0.31133,1.96196,0.84304,1.55979,1.35115,47.88937,0.96597,1.05642,0.06287,0.84674
12989,0.04363,0.00555,0.04288,0.01172,0.24752,0.03565,0.09034,0.12729,0.21069,0.28368,0.00536,0.19718,1.93613,2.01648,0.38553
15310,0.01855,0.08437,0.08681,0.08098,0.14048,0.10381,0.11667,0.08972,0.10983,0.23023,0.13307,0.2146,0.72818,0.65764,0.05273
16170,0.04589,0.10062,0.07889,0.04796,0.13949,0.03453,0.08313,0.12802,0.03007,0.2381,0.04519,0.12971,1.24813,0.99405,0.31372
5322,0.12957,0.0491,0.03158,0.12587,0.24611,0.07437,0.17323,0.23457,0.14205,0.15562,0.36658,0.32008,0.93099,0.76423,0.48964
11464,4.14864,3.45849,1.53326,27.73122,1.93535,0.35821,1.1987,1.90246,59.86747,1.24503,8.80984,0.15106,0.90904,0.77791,0.03993
16717,0.08125,0.2642,0.02285,0.09499,0.13631,0.07353,0.12661,0.04733,0.25707,0.13211,0.06367,0.22094,0.22488,0.67116,0.02188
6443,0.45529,0.95372,4.71455,0.40597,0.07041,0.78292,1.1392,0.2211,3.0272,0.95459,1.11041,3.13967,0.68301,0.89316,1.03056
18404,1.23502,1.05695,3.25581,0.9404,0.53073,0.27554,1.12286,0.89544,1.33446,0.67793,1.5327,0.57159,0.73045,0.32653,0.20076
5617,46.52562,0.39086,3.3913,1.63426,0.46543,0.08716,1.17079,1.34041,0.00863,0.3481,14.78965,1.1471,2.45869,1.98423,0.16636
16651,0.04589,0.15076,0.39291,0.02367,0.07372,0.01852,0.03177,0.13898,0.0261,0.12158,0.12346,0.46655,0.09606,0.30496,0.3883
12591,0.05444,0.04531,0.06092,0.0504,0.18325,0.04486,0.37344,0.18935,0.07336,0.3118,0.11123,0.25612,1.90019,0.57576,0.07355
8672,0.52097,0.29957,0.21784,0.23902,0.20256,0.13307,0.33755,0.3294,0.19007,0.12752,0.24282,0.00271,26.49615,2.20899,0.17702
16357,0.05893,0.08516,0.00469,0.03211,0.20104,0.21124,0.08685,0.11236,0.1075,0.40274,0.02699,0.24819,0.16906,0.00051,0.11241
10259,0.04363,0.00555,0.04288,0.01172,0.24752,0.03565,0.09034,0.12729,0.21069,0.28368,0.00536,0.19718,1.93613,2.01648,0.38553
2669,0.14437,0.22582,0.14742,0.22994,0.3025,0.1081,0.302,0.15776,0.31629,0.24334,0.08924,0.43331,0.70657,0.57151,0.17993
5659,0.2842,0.37212,0.15853,0.30149,0.41851,0.27956,0.51041,0.17515,0.45278,0.23656,0.04289,0.45955,0.10653,0.15854,0.08352
16551,0.03868,0.2292,0.11466,0.04445,0.188,0.18557,0.28915,0.16793,0.07819,0.10652,0.04373,0.16142,0.99071,0.71331,0.03441
5931,0.01726,0.17167,0.04405,0.0786,0.09514,0.08585,0.06244,0.1153,0.09334,0.04664,0.04584,0.08789,0.21344,0.08977,0.05856
9949,0.32819,0.5795,0.07561,1.25675,1.03137,1.49584,88.07597,3.43039,29.5766,0.7054,0.22336,2.20079,3.35636,1.11892,1.05249
3539,0.00501,0.02851,0.05774,0.00679,0.02,0.00751,0.01351,0.12129,0.13801,0.3159,0.00637,0.167,0.55059,1.44226,0.34958
8020,0.25156,0.33191,0.84202,0.33508,0.60479,0.31683,0.33647,0.30534,0.03715,0.31314,2.25456,0.14997,0.55952,2.46712,0.18494
14449,0.01855,0.03687,0.11052,0.06445,0.04605,0.01906,0.03319,0.099,0.06536,0.03203,0.07323,0.0863,0.10512,0.02614,0.0299
11927,0.08202,0.07676,0.15845,0.12387,0.09751,0.06301,0.276,0.15666,0.16963,0.13696,0.0055,0.29896,1.027,0.58751,0.16734
14347,0.02276,0.20729,0.13724,0.10631,0.27588,0.10831,0.19944,0.1211,0.14927,0.11835,0.02877,0.23358,0.59913,0.22475,0.00814
5288,0.34253,0.22967,0.34383,0.14585,0.04727,0.06483,0.1886,0.31196,0.13176,0.09067,0.74139,0.04173,0.1365,0.12161,0.0749
13456,1.64586,4.05367,3.86068,7.76088,31.31107,0.79641,8.8005,1.3194,3.48353,11.18142,3.5153,26.29924,5.62794,3.58254,0.42867
14308,0.46508,0.45686,0.35404,0.16556,0.57111,0.56777,8.3074,0.93383,0.70524,0.69268,0.11056,1.49487,0.83327,1.29688,0.05159
17735,0.92702,1.14804,0.54717,0.87967,0.68168,0.46728,0.91184,0.46554,0.99526,1.04122,0.28505,1.00843,0.92967,0.81514,0.51305
11158,0.02162,0.0904,0.17461,0.02726,0.00461,0.01168,0.07288,0.26042,0.11911,0.00214,0.16679,0.01765,0.21334,0.46567,0.46092
15166,0.01726,0.17167,0.04405,0.0786,0.09514,0.08585,0.06244,0.1153,0.09334,0.04664,0.04584,0.08789,0.21344,0.08977,0.05856
10783,0.0067,0.1266,0.04815,0.11274,0.0247,0.02021,0.05377,0.08033,0.08149,0.48567,0.13378,0.57803,1.01615,2.16533,0
19395,0.34253,0.2679,0.17024,0.32814,0.40736,0.24853,0.61074,0.21436,0.40388,0.45057,0.18758,0.58273,0.69171,0.26438,0.11786
9999,0.70531,1.22043,2.20876,1.39371,1.66467,0.41427,0.82697,1.27522,0.9292,0.76204,6.55859,0.76484,0.10482,0.57694,0.10884
21589,0.02624,0.06235,0.01128,0.00616,0.09699,0.1525,0.05115,0.04091,0.12644,0.24475,0.02814,0.19229,0.12506,0.56064,0.06097
14602,0.75095,0.84078,0.98021,0.94733,1.9995,1.26252,1.43276,0.86587,1.14464,1.45412,2.49709,1.66447,3.78798,2.13752,0.39235
14830,0.12618,0.22471,0.03766,0.1835,0.18227,0.12289,0.29852,0.14777,0.0778,0.01739,0.13766,0.03286,0.17904,0.00548,0.10271
19414,4.95845,2.65196,2.60968,12.20194,32.00599,7.80414,1.42597,3.14692,3.42552,2.99604,4.78619,2.38881,0.81144,3.08923,0.307
1182,0.05326,0.19466,0.10691,0.03443,0.14933,0.10325,0.02145,0.15291,0.01356,0.11063,0.05349,0.08112,0.19716,0.14438,0.06391
9336,0.20899,0.41556,0.40512,0.38471,0.51212,0.2948,0.28849,0.1589,0.4075,0.28873,0.54293,0.58774,0.4352,0.40533,0.25129
12812,0.00513,0.02722,0.08496,0.02014,0.0154,0.01844,0.00099,0.10523,0.03729,0.11479,0.05225,0.19105,0.45767,0.28189,0.15582
8917,0.07457,0.13907,0.07918,0.05238,0.33314,0.27387,0.24996,0.26256,0.24075,0.14174,0.05167,0.21163,0.4463,0.46975,0.08889
4804,0.92702,0.90987,0.90103,0.68634,0.65685,0.37875,0.61304,0.57706,0.87653,0.61193,0.52186,0.5664,0.33708,0.32721,0.15227
8530,1.68113,2.62165,3.00372,2.33476,2.92087,0.41391,3.70381,1.02875,2.15575,7.7152,7.73331,2.5934,5.03794,0.73036,1.44902
12520,0.02858,0.08454,0.06522,0.00685,0.06372,0.1259,0.01423,0.09137,0.00221,0.07441,0.08211,0.01983,0.5055,0.15216,0.04157
8964,1.83001,1.87267,0.82732,1.82308,1.82195,0.57962,1.25159,0.56464,1.92809,1.83922,1.15117,0.70017,0.21114,0.64883,0.59293
14610,0.19118,0.17929,0.18058,0.40932,0.53926,0.22738,0.15821,0.18508,0.67069,0.20437,0.5962,0.59244,1.4944,3.0351,0.25793
19339,0.92702,0.90987,0.90103,0.68634,0.65685,0.37875,0.61304,0.57706,0.87653,0.61193,0.52186,0.5664,0.33708,0.32721,0.15227
12409,0.0372,0.13599,0.06967,0.06995,0.19177,0.14577,0.21988,0.15809,0.08626,0.09786,0.06707,0.17641,0.37874,0.18835,0.06179
20268,0.08564,0.10333,0.18495,0.04608,0.05019,0.07575,0.00756,0.06177,0.17108,0.13731,0.20681,0.04499,0.29501,0.86584,0.26321
644,0.23534,0.52912,0.46488,0.2933,0.38666,0.22314,0.46261,0.16304,0.34302,0.43798,0.32787,1.35488,0.20422,0.9658,0.54933
1205,0.16739,0.47051,0.51727,0.38312,0.2409,0.24302,0.46198,0.23802,0.41543,0.01685,0.22646,0.87649,0.58927,5.70369,1.04532
11304,5.79341,3.79077,0.50046,8.8591,1.92653,0.55508,18.50932,0.56265,12.87105,36.52002,0.34961,41.84126,64.96293,11.72396,0.84984
16704,0.03724,0.14476,0.11246,0.06077,0.14318,0.12351,0.29829,0.13568,0.11137,0.1246,0.04017,0.30081,0.51539,0.27303,0.136
18639,0.12957,0.03526,0.06957,0.12744,0.15033,0.04067,0.11162,0.2044,0.06958,0.13141,0.29558,0.04865,0.44654,0.39537,0.06137
14158,0.34253,0.22967,0.34383,0.14585,0.04727,0.06483,0.1886,0.31196,0.13176,0.09067,0.74139,0.04173,0.1365,0.12161,0.0749
11672,0.34253,0.22967,0.21512,0.17823,0.23191,0.09918,0.34779,0.27619,0.1282,0.10598,0.50925,0.19239,1.29367,0.75007,0.33791
1893,0.15789,0.23812,0.1089,0.02664,0.27611,0.19823,0.11756,0.88112,0.09011,0.18163,0.11935,0.25309,0.68732,0.3455,0.18348
11714,0.05565,0.07848,0.00467,0.03111,0.16738,0.1744,0.07991,0.10101,0.09707,0.28711,0.02774,0.19884,0.20346,0.00051,0.10105
4211,0.04181,0.06452,0.1301,0.00852,0.21999,0.1721,0.1449,0.09887,0.21019,0.03308,0.07624,0.18632,0.06767,0.13099,0.244
8293,0.01564,0.0746,0.08691,0.01172,0.00537,0.0214,0.0036,0.09665,0.04387,0.02426,0.10596,0.1239,1.28789,0.99756,0.11256
15639,0.12618,0.23076,0.0078,0.19646,0.18922,0.16436,0.12856,0.13923,0.05877,0.00174,0.099,0.08091,0.25963,0.09012,0.10147
12222,0.61749,0.24932,0.55169,0.31898,0.06038,0.00079,0.13219,0.07176,0.1983,0.00607,0.08299,0.20214,0.22244,0.41772,0.23
7705,0.34253,0.26689,0.17075,0.31098,0.34444,0.22984,0.54705,0.23529,0.3628,0.42665,0.49213,0.30111,3.51572,0.58756,0.1192
14863,0.04388,0.14274,0.27507,0.01023,0.06827,0.02734,0.02389,0.19414,0.04362,0.22276,0.22996,0.27261,0.36552,0.57425,0.18347
20419,0.273,0.12618,0.11519,0.33129,0.01856,0.02594,0.00963,0.30894,0.01679,0.00362,0.08669,0.13488,0.1772,0.08283,0.06226
4379,0.0758,0.08327,0.14487,0.11345,0.1297,0.09627,0.02032,0.14806,0.1194,0.12345,0.00725,0.10948,1.87991,0.72513,0.06737
8523,0.05013,0.09514,0.04695,0.01878,0.05025,0.08214,0.01685,0.05428,0.07012,0.02298,0.03807,0.13098,0.11095,0.43864,0.19421
5295,1.34251,1.69849,10.58601,1.10384,1.21012,0.64648,1.80614,2.0513,1.57198,1.92371,2.24289,1.74484,1.88006,1.69146,1.13204
21059,0.05893,0.01875,0.02618,0.03015,0.0973,0.02547,0.00428,0.1209,0.04266,0.02238,0.01351,0.05634,0.04193,0.22243,0.01677
3254,0.34253,0.26689,0.17612,0.26443,0.35036,0.17851,0.39288,0.26077,0.34312,0.3945,0.55691,0.28232,0.39615,0.33326,0.19036
17022,0.00529,0.09319,0.1131,0.00422,1.00E-05,0.03279,0.02443,0.0807,0.17213,0.06964,0.1519,0.34468,0.24089,0.34226,0.07799
18921,0.22711,0.02051,0.33654,0.0596,0.50269,0.14403,0.31328,0.11314,0.18307,0.12245,0.09088,0.20595,0.84184,0.61143,0.14779
11564,0.00516,0.02799,0.09284,0.01974,0.01564,0.01811,0.00099,0.09521,0.03873,0.12967,0.05513,0.23617,0.84389,0.39254,0.18458
15991,0.06789,0.15434,0.05312,0.13273,0.04283,0.02537,0.08252,0.06198,0.10518,0.13265,0.01628,0.14905,0.31701,0.22731,0.01689
